account_address,selected_option,time_weighted_average,rola_proof
account_rdx16yl4njakmnm3z8a5pt6cc0j44auske53njtnjh7jvtay895es3qxge,yes,6146.339967,"{""curve"":""secp256k1"",""publicKey"":""03b3be767b2d3311580b420c06e5ee983c11b1bc9dcbf382abb636766c2e4466e6"",""signature"":""011c6d7c1ce9c8a4495edcb86e882f0d9edfec04d12b1b45283d14fdfd8bc61f9925bf5b42b51b08347c5419485fcb5d5ba5a03d291cf2d9cd60078fb416b7d637""}"
account_rdx16yl3ydn0rv7rjw8wgx0wl8m7tsr4w92nlpd99d99e835e7pv7vz8an,yes,38771.0573,"{""curve"":""secp256k1"",""publicKey"":""0367baccc6d7ffa26153f7aaf84d3799ad496d799ba7c10865b7acd3ee9e586530"",""signature"":""01ba7e290a17d75d724b7dfaf2bbad19eadc75b612d13fef2084064500328a1ae22bb633b186af49d04ba429b4f713f4970af9e968016bdcbd43d5da17a32c50ef""}"
account_rdx16yksg8yug99s36fctfhulkq9h2xamyxf65rgfm4x3p0uvpmg7yv303,yes,782833.3006,"{""curve"":""secp256k1"",""publicKey"":""024af7742b7fb68d78879b81ff701853adb410292c9cda3fd7c59a0229a4d6645e"",""signature"":""00370f40044096904ef2fb6ff655721df4b56a5f0086487130e4af60eb4104e19d1604a241ae9908b849500621e3fb8ef0cb3f3e21a687daed756b454dd2174a65""}"
account_rdx16ykhsssy6f6y4lfmlaudtn7cvykh0anqxu9esp0ayxjsp5rlmy7vm0,yes,286.1555043,"{""curve"":""secp256k1"",""publicKey"":""023b4b9b7066b2584dd8ba2210113ba011c3dd997b3c3f7e9c57a078147fe06ae2"",""signature"":""006acfb3487637a1c665c0376959c004d70fdedb26073c71d1e5b545b046501d6e5a747434e205d5860703c3d7ca088732a196c82bb0a6de09234e0d2432457d4d""}"
account_rdx16ykh529649j0repwpzj6apt5hesfpr70jw4mk6uhndjy9y3ktye6dd,yes,7.673223575,"{""curve"":""secp256k1"",""publicKey"":""0212a4ea26994e5f7e284056d42fa066db79ebd9b808a89e654e95bb78d2592b21"",""signature"":""0046b04a2f862a0cce6725551d14e7ae904a5f78887aa256498f5234a6009a46d10359882e53d270bf6827dc3685e75d26b95a5c8a2742fdadb5ea83adca8643cf""}"
account_rdx16ykdgv28kn2when5xmdlmu37euylkhzd7pmumszz30hvech48azvyt,yes,47176.91301,"{""curve"":""secp256k1"",""publicKey"":""02481f5421944a9e5aa08ae2875cb49b9c6a365e3862b24e9725e50174c581f323"",""signature"":""001165e704b06862477ff5a7c6398602421d68a24f53e9f3515d9189f72ec9dfd17112ca3a11ab69bcd2221101257213e1717c319e47788e817c81ef3428060527""}"
account_rdx16yk8jcrlelvw7uz8zt3s6qn5cms6kt28xw65rty72hntzm089xw5de,yes,170852.8214,"{""curve"":""secp256k1"",""publicKey"":""03937ab660444c9fc8bce33f0d077b12fae423438cf5ecf5eea9d53e8df4e5e7ce"",""signature"":""0109953be57eb99c06d170104a70cca51f4854774605880aa86a41a0279cf30555575ee541a4f551547f9134a21ba0650dbbddd4698647c19e944662420638fa08""}"
account_rdx16yk4clmzq9qz7wlkfxt8pd8jap9mmp8hukx6rwku6wej5d03ee69hl,yes,9146329.707,"{""curve"":""secp256k1"",""publicKey"":""039a68e530d0508e76a7a1dd28ba98236f4065631696b880b8b9fc4613317f5a25"",""signature"":""01c0d15cd42e58fe9bc7ceadb6ccdd4a9b846085c15306a7f0f079710158875565148cddd34ee4bcaa5e8ea64028a8c36416f10966668e54b966d5ad032176dcf0""}"
account_rdx16yjvfe0amf2g7c6mlqptkmxn55cw7tf8cpzwxa8pf6e8ly3nlft7qq,yes,322281.1004,"{""curve"":""secp256k1"",""publicKey"":""031de264a6aaa1caaf89f46e958ded2c793823764dbce58dc052f038bd9764955e"",""signature"":""019035d8c212df853c5da98836d6252696e1899feb54f51105b8b29bbfee53e09454dfd11ea3a7072dca6507a1d0647b39fc25195d9625a535eb6bfa8e9da08b6d""}"
account_rdx16yjghdy8e4lpg9hsayy9jmse2cgf86rnu2j6dapkqznqf9sdfd536t,yes,1080.88742,"{""curve"":""secp256k1"",""publicKey"":""0364464b371510f72ada21145b0d26b5a145d162fc15fbe3ec8ff1366f57dc9b9f"",""signature"":""0103221d8ef765f2bc3811d951a367c2cedf94e468e1b846c6e3a86d309b82ccd91e155edd70a1b1c25e9f587cf50eb2579b6a921d3c98702f8c8345e8641f9393""}"
account_rdx16yj9j0c39qtu0pj8muel74ys9nkdksprsme5nu8rprp6r8dg0l2tq8,yes,8065427.558,"{""curve"":""secp256k1"",""publicKey"":""029d4814c32139e622b5582667c8fb1f8129953a41f43c25da0dc1276450bc07db"",""signature"":""004f3764c7be457e019f7afef9a12857175c387d88ac87706f8c39492cb8213e6f4c480cb3cb860414c3b1543172360f227f6efd1685d3cb29b6ed0f8eb53c3949""}"
account_rdx16yj86cps6h6gllg45uxq9dvnwtrtpk4kt68n0uv4htt03gac60n94q,yes,740.9453137,"{""curve"":""secp256k1"",""publicKey"":""0304ffdaebc0ec7debbb859cba5c7d64c7b16a6582613beace41d5203e687be22d"",""signature"":""0069b51e74a6fd263c2351f2fee5391c5a620d3e7badd208c511be180ae5caf8eb50c37e9cd807f3dcbeb731a48c2cffe57b6d2b5c9a509cac62297f3244aa10ff""}"
account_rdx16yj3csaypmt9smtgzemvse808kmz9wf5le2859mjfzgzs9quh04rld,yes,907348.6475,"{""curve"":""secp256k1"",""publicKey"":""027975010886691f42393a4eabc77c7f33eb87a78dd170eebd7d453830a4d3f01f"",""signature"":""006795d78ea14f888cac72b595a6cfc59c4088cba9abb3ba707b676011a0d6f8ab76d58b5e531b4c710fa60c514d330091d96a0b35556039ab8304b0a0a5547e60""}"
account_rdx16yharvl5nd9jn3p5mjj4zcrlyse409ppsljc6u9tt4akqj9j7y2dp5,yes,54850.80236,"{""curve"":""secp256k1"",""publicKey"":""034e1117cb9443f8a77dabf9a4896a5b91cc9ac77359efc77ee59f1a1d95e8ac7d"",""signature"":""001d01a99ec1a7ed5e9874d83b2ff331ecbefaa5fa524bf81e9f0713ba52547a6e479b601a991f4c6f6d4fc8cb8cf383b7e554ec311116c3bf4af1bff272de6565""}"
account_rdx16yh3nhdfl2huw3p0ccgq9nhpaq8ss5udkc9v76unnzm8u05a44l9z8,yes,577.9465252,"{""curve"":""secp256k1"",""publicKey"":""03f43b96d1c712e3b8faa2c3fb01b7364c5ba7d32d1cf52f009c160865d0589679"",""signature"":""00758e5d334e1060f7c0236818ecf250b5988e0c2decf75213d9812f0d7f0ca44c06bcd13b76df89f30e58267c5792ebfdd67466e9aef79d8331539c8626d5aae7""}"
account_rdx16yh3g2hqgzrl9fqk3p377tsnf9jau2q4p5jg6l9dtejp257d455yuh,yes,125623.5889,"{""curve"":""secp256k1"",""publicKey"":""0241f00012b5e8603638b5227da2bf49c5c3d3ff680086c76613488aefa003a945"",""signature"":""0002894ef1f2f972189ae4be452992a0a81c133d3313b6112598fc793d823ef29b765ddcc3f2a0e7dbb338a10cb0d3c0ee35c7b928c26211d929aa97132b623707""}"
account_rdx16ygx2lsg70u5pccjng2k2k5cfgdjxw2yhzqlhtx986j46kv0sycfkr,yes,938479.5308,"{""curve"":""secp256k1"",""publicKey"":""03d0a213edb3c392bb81bf36858af76410ae41a8ae38aef527efb49aeae6300dc5"",""signature"":""008ba530982beda0150426a316d0eac64d32cfec636b9eed494da577db9deb33e314cccd7621ad0ecc4dd7b2e1b419b498d1f462cf8e4836479f3bdd2b71bed8bb""}"
account_rdx16ygrvgkn349n565j7afdfhx6hw4yxaftpyalascd3mlv7as4qsrnn9,yes,29.02647399,"{""curve"":""secp256k1"",""publicKey"":""02c9aa2100126a6791ea6737901c3741642a1ee8ce04e62af059045c259d6dd22d"",""signature"":""00901159a2715f9d845907355da9598be7c153a57af989a1716090e8ac3ab389972cfda291c560bee15a0a641394d35966441921eb7d820dfb623b3d1c29f00c51""}"
account_rdx16yghg9fpydw5rhcrtah57rpm4cp9fs72sm5sa6ujh7z4ygvr9z75cp,yes,25.79344902,"{""curve"":""secp256k1"",""publicKey"":""03e0fd67dc29c93c037772380da193aa0fd5507bce6678e50061a7da256603b004"",""signature"":""00e03fcc231a2102ba445a766cee1cbbb8280cbbd6a721dc9be52a71fccd0d48f35770e1853dfcd99b71d81f3e1981ac0d32bb3f2513393463bdeda30e5e002e3f""}"
account_rdx16ygh9p2axtfywsf47308zmdmw77ejppcjqla4vkf7yf6t3hela76ms,yes,490886.984,"{""curve"":""secp256k1"",""publicKey"":""0258bfaa05fc6ea5e985e0e1a94756169168435522b0644a93e20812fef1eae799"",""signature"":""0144cfc89707f4068976da0336e405b2826d543dc460de5356a6e1b84eb4fe5d3d7d42971f2fdd1268df5e997c6b5692b0369576f9ebb7c366c74135f2bf18243c""}"
account_rdx16yg4jd6cmnymkh4pj40yyu3ulsy2fww8ykqv5fewj727peheu7eayh,yes,30029758.25,"{""curve"":""secp256k1"",""publicKey"":""022c0de12159a49addc59ee1ff677a3873a904301a2ff714e25dd1dcfbe6264912"",""signature"":""0052575fc739ca5c699141e2a1d1546d3f3448c7f7c792a533a4553d72d8b0ab1860fe3530353b9517e9b640386fc3eb25cba27bc8bffaa133a96347174817f002""}"
account_rdx16yfyxlmmnzya0fk2wlejtdll2twvrmy8pnffrmt3re3wqf9ydt92ym,no,165929.4241,"{""curve"":""secp256k1"",""publicKey"":""02e814ad639508ecb77e7024ced57427ba771b939662599db3ae82ca72dc4dac86"",""signature"":""00d9c0eee9b09b1e8c7bbd1b131ec7015a5624b2486f5695e427ad3dbcfc67805c2a68ced2fa02d974786c86dc58c33876f10315e8da2eab29007d160a772db7a3""}"
account_rdx16yftgllujh80y5n7s9a27xpnaj7ftxtq48rvatng2l6temta88m02s,no,36673.00045,"{""curve"":""secp256k1"",""publicKey"":""02fcaf7dd6922a5a726e833ddbafab56aeeed1b59c1969cb03f6ac593120a7a818"",""signature"":""003384593c1f122345f4131941b82a222006eca9006eac2bc6b0b4144ac6a5710748c1952f895135a2802be18ab1300f0e6f116ea5ed131ef746b782f4f86e5862""}"
account_rdx16yfhd6hf6ffcutzxmrxvqzh4ag9fs2j0x00skz5wtkpv6mkmt4f68n,yes,0,"{""curve"":""secp256k1"",""publicKey"":""0283ee0a08015f9d212849feed47371fdea0e2432272a909eaf03afd3681acfdb6"",""signature"":""01fe8c5a88aab1dacb0a42c202ca58e9d17ebf79720cdd98dc94e0c5fdf00674113c23c53a307b8fdc944438304c85898bfc626b30e59ff65d90511a15aa5e4fe6""}"
account_rdx16yfegr7qmnwkk3qazvnmfkxsgpd853w6042kvh9wanzxfums5vyy28,yes,7681.03544,"{""curve"":""secp256k1"",""publicKey"":""025c3848018fce9f8f404302a9038e7998df97736e876ab8189a0798c8fe58d7c3"",""signature"":""010cd745b7b7f0b19735031b95c249748e2c7d3358a6ec8c44bfc258ff2eae876b556209ddbcbf1f20fa4e2071d7ecdf40bd79429e0ad692100f090a4c5a75022e""}"
account_rdx16yesf0mqxgmqs8pep0kv8pq8ycysnr4swlkpls5cdqncmnz4k2jz2z,yes,6.029291117,"{""curve"":""secp256k1"",""publicKey"":""02b4a79d9e8954fdca68394dd1d7198d499a54e1fe759ead09104075fbf85e65f6"",""signature"":""001728695087fb0f097329f21d08b59b61fa379a461a3fb6bac5d2497745daccbc5771cb857b7c55a72d4731a23ab752048ea8cf73dee8cffd0b4e0e024ca23c61""}"
account_rdx16yepgz7vtfj8e5aprdvxdeh3anp42var8xpuwutvcu2hq9en2kr8fq,yes,3.281502782,"{""curve"":""secp256k1"",""publicKey"":""02b7594fe7d78dcb11b95348a56312e47b3318430f9dc9c498ca56101e22134935"",""signature"":""01a996987fb3b5dd8714d17a6caa79c3aecc2490e599699e949ea8aafad3d5dd7d37281ae50195fb1467224c4b037b4b6d273388529ad4b5589686c4ed77be4516""}"
account_rdx16yekz0usx4cpxwdmmsutcguuh4g69nkxkgc2s5ns9d3eaqymae0z6n,yes,18057.7287,"{""curve"":""secp256k1"",""publicKey"":""0242250fb86ecf246662bccd2ac6faad74525f3d2a9317fe403af5982aba389502"",""signature"":""010b49dab210b941fa03fd298f9b10c9ec23ec89f8f7ebe8cb596a21936df1ae610cc0655e1b71a3af8cd0eb174e7de8d390724b94ad86dfff312c1df34445d1ee""}"
account_rdx16ye9e0jphyd7apj8u7wv7f8jefxjprgh7h3crkejg5tp3md4ukfget,yes,65762.09211,"{""curve"":""secp256k1"",""publicKey"":""02aa5f6922d83f9240eda8b85903aa39795f51c2f8919c8954e0389b511a80c34f"",""signature"":""007092b0cfd276349f7d50baeddc819449dae2a76ec6bb4ef7c2d06de29398f28a311d787956dd777d8550f2c7b051da3be560dbfe3820acd4b8dad3945dcf114b""}"
account_rdx16ye7xkacuqr23l4rp8cunx7gj3q38myj3jax53vuyxx296ykrwrdhm,yes,108006.896,"{""curve"":""secp256k1"",""publicKey"":""03e2b184f8c8e9dc8d7c7c09dfdf0e70ecee596cc3650cf8bde6c124e8b4ac6374"",""signature"":""0117cc95cbb78c7c83bc84c29c030c47ea27069b2192b91a0ab510a06102f8c41017b9cca3e823cdca4c01a7a9d896b1b6cd9421d38d1365bf728aba25ebe4f413""}"
account_rdx16ye6skas559hrqlw2xz3tj6luym5gsnmys207ey7e0y64nn6qe8r0m,yes,55.86328886,"{""curve"":""secp256k1"",""publicKey"":""028f5d7c044553b5773e99f58e3ff482cdce23387565833196230251eedf0910b8"",""signature"":""00146674518a85151801932409954caf1ff88a0a6412dda3dac79235f415c25fa87c35dc73d2426f334c8956e2fcd5f3789942e8040797633e1724b98ad71cde40""}"
account_rdx16ye5dt685n23yv6nduec0gg80r39pgcln3g0r4ztq8x5ls5eacpcp7,yes,0,"{""curve"":""secp256k1"",""publicKey"":""02cf80e11176c03a8cb326dac65c751dade2952b720a42aab20b8f75a8c00cd41b"",""signature"":""01dc1c8a7ecd1db160f2125cfdbba29e638040bf56223dcb7e908164e74011333367bccce9e12c39cbb53e6db8f961b4c3c18aa196d07d2d9561f406e5a91f0512""}"
account_rdx16ye0j788qcyu2q2h2kr8rf4yesf56w705s8v4qfw9csav7umxlyk03,yes,175283.6812,"{""curve"":""secp256k1"",""publicKey"":""0371d9967870d288bbc7fc19d66443b39214752b11da80c12952c4b838bb54d8a3"",""signature"":""0044e217b519de8c00e889c2009215f61dd2262f8d88b542ac45d1036eba5441a524f5f58ca3504df7a09f399061cd062abc6c98e2b3385ff5d7cb33e91ec6f036""}"
account_rdx16ydyhfc6v5yanerjck8lxyd86z42l08yc9qxers76z696jtcywue0d,yes,0,"{""curve"":""secp256k1"",""publicKey"":""023f4073378f9d783859d490173893d9310918424118b9f235becff4adc8c87b4c"",""signature"":""0181fd746dedb9459622ec11e49cca00139b52720deed785a447d30108a3a004b5770ef296c73af600b3e9670bb1eb1390b2d0235a73cc138702720731c03ecb4a""}"
account_rdx16ydkfmws0zk9yygntxmqqqyss89v5km9a9twjp0k696lr7wmmh590v,yes,144560.9837,"{""curve"":""secp256k1"",""publicKey"":""02a80e66bd60c7dd547cf4e428dd0637191354b8885082d36250b8c1e644e96955"",""signature"":""01583cf5f5438cd891f3b31ea4cd9b6d0ebbbee3ff0e63a8b774c49ff47a48b9e672c064245199f9734f6c06538adc9c805552bc1a38396a711649660352de12d0""}"
account_rdx16yd3djqzv6gsfu7l0f3ft9uguu75gq2mcqxz7e0t0nt7uwh3wc3lfw,yes,79903.90375,"{""curve"":""secp256k1"",""publicKey"":""02b84587d98466c889ab26eb453322104a92122ca6ae713e567f4b2d6aed70ff54"",""signature"":""003b1bbac1b977bbcf4ced6998ee5f0a95d992c8ed4d6c0e6dea221d4417ab80360121a116b2384fe25d3ff618961e8f165f542a103a6c596f1bbac93889762d02""}"
account_rdx16yd0rnm8m6msjsjtfkcvt2easuemajg72gjn5kx273myk2vwluwmhl,yes,172167.9362,"{""curve"":""secp256k1"",""publicKey"":""03ef0cca91b4c41f8cf1bc9c686a2721131a92f98a4333f96d98af32d68a7f6e7d"",""signature"":""005fbf5fe89d3fcdba6a25d36c623f7832f5f60c2e5ad18e19024cedea3150efd25b54f98d7d7ea7a755c8ff72ce77c36e28afe7b8883068f889c67b780967ed01""}"
account_rdx16ycslcys8wgv7yx32lml225v77wqq7wlgnrdvzhzc2g5qs585rk680,yes,1800621.244,"{""curve"":""secp256k1"",""publicKey"":""02627c4f8ba2d38958354fd20bd6a2a1a3e8ba3fb642142473a0073f4d838c924c"",""signature"":""009811ba7aa4e4396d74f1ba0c9cecc6ca9fd874a0b0ebc8530ad74afd5787ca0e5508758181d4a2d5c388d39f93a776f7ee39ce8d8f8ef8e20475ad296afbe2a3""}"
account_rdx16ycr9hn42zaj96a5gwljurlrgjv7q0kl8nzsve2m72vzwagjem4s8n,yes,1946393.175,"{""curve"":""secp256k1"",""publicKey"":""02ad94f3ae2a025055b2bb0718f55a34c6505531a4677028b7fce44f039e5f12fa"",""signature"":""00884a9a9ecd238714e0ee102c57d0f4a4a729dcc97a0c257f90ab21549cd76d824457e2166ad0cd736070362aefc3258155d9232503985aa12b21c39bd94c9c8c""}"
account_rdx16ycjthvxh9u2lmlsdft3gh6zu3wclt2xd7n7zup3jh6a5yj86ykzzu,yes,52515.53754,"{""curve"":""secp256k1"",""publicKey"":""02b6e43ab6b52eb08773a1e487ce2cf5790703a40cc5a19de40bc710859128889c"",""signature"":""0149d7bf51ba603e7d7d1626c05bcd8ce3c5eedb9318b0a6e6548788716873e8187a9197c088d17b3b4d8e99428be22cffe620a7b09535ddb6ab2e202f55898862""}"
account_rdx16ycevv32afxx8ghnt5zvhrsa3tcwqx4nlqv9cautrgzh38725uks8j,no,396412.7739,"{""curve"":""secp256k1"",""publicKey"":""023e20e1a8a3603805ae17d163579b4989d7cb2db39bae345568955cfa6ea404a9"",""signature"":""0192d84bdf4ab02165cf6d69e184c7d917c44e79c624beb098a02987b6a16a9e551beb7f2fd9b0cc5f18e46138e37c919a60096ba1fb1ed705611878d6679c042f""}"
account_rdx16ycdmaef2t8pvtpp2th8ynvdnk89j5934ft7zqe7n600y30f8f2ty2,yes,223889.1853,"{""curve"":""secp256k1"",""publicKey"":""03368075751ee73b4d56d7eadbf4894c22e177f259be8aa272a05f5851eaab9887"",""signature"":""0140e783affd3bbd9c6fb03025e638dd30aff77b8a5acd23e7bb663199237560c776152a6eff37ca46c084ac3685bad038fcae544dd731a22126647366854e691c""}"
account_rdx16yc55cjdgwsaxcsllt3gffvcjrgw7uw4m86mraww0xlve4n2nlekvg,yes,708.058609,"{""curve"":""secp256k1"",""publicKey"":""02a139f9d8c7c5552fdb41a75a1bbc0b391e9fe72541bab806d277e54b971f3010"",""signature"":""006808c9709cf01fa14a749f521012183b35727f876169f037e3dfbac9590146d52461307aa72cee1534c7330787d26e7ece5ebdc84919bd1c86aa1fb6ba792c67""}"
account_rdx16yaav6zkx4fjqy38t3gtqwxgrwkjk696u3lu4l0wv44c2zu8gdhqjq,no,84662.28452,"{""curve"":""secp256k1"",""publicKey"":""03c7d60113924e675a4c43ab091e668d592b1cdfdb624f15c0972e7ea84e49dd82"",""signature"":""012138bb6bbabdcc46903bcccb1837f7d0345ea059e2eca7b707a682527645ef130cbc4c12cdaffa16dfbf17691e78ed0a7a9301c43a4aa3c657d7b8dc677559e1""}"
account_rdx16ya597t66ge4q3ghuxeetztz2zqtny3svuz5jksdenkd4jm8ys0085,yes,8932.816183,"{""curve"":""secp256k1"",""publicKey"":""02ddee98c683cdbcb111ffa02f2d75c300217a9719bbdefd86a53691b3169a9eaa"",""signature"":""0041b7bea80b77bc2dc46122701dd297d85b2bb22fcd53bb1791b37da57149859d7c5d4993ed37b1e4c78e75c64c0b16d62ba3c3e8aa3b6f00c91c268749b7f83e""}"
account_rdx16y9ldxg3zmade0c2vngm86my89ksl0jrh6h6pmn4577t37h9wrn0f0,yes,150.9627349,"{""curve"":""secp256k1"",""publicKey"":""030cf2dc5c384945fb3a49383a2c97432a4e79e9f9012e951e9138004bbd02fba1"",""signature"":""01792c537a8c7c7c44dcbc90185974c52913f56691933ebc81fe249c70fcf919787d145a33c0e9d9399df6971994cb69228558ae6d85cfef9f0c6760d34450dec9""}"
account_rdx16y9kj3dy7suejdafnqfsetrdnmqzp66tw43ze64dfh9hz7z8ggsmkw,yes,12407783.43,"{""curve"":""secp256k1"",""publicKey"":""03e18f8d1c3a925638cbe353d1080daea028a3b1cedf045f0786f486c39250958c"",""signature"":""01caf6a93c2994b4fe350152653355f865a45668bde4db1dc712cb37d113dc8fa07249c50acd03a6ee1e99e16b4fe8ade05b1f3b56dba14724512f6dfbec4cdd6f""}"
account_rdx16y7ztadml5rm4hhx80uuuytrvfa8lcydhrfmer246qc2djvleay5xe,yes,498.9415726,"{""curve"":""secp256k1"",""publicKey"":""03fff26dfe6e713737ed7f54543b021c861c176f976b1875dc980cd4222d9a4bbc"",""signature"":""00c836f52adb8cbd0cf349be72623a7ce7d35a71dc43ab9aaef42f6deb3603b4220c01297f0cd75dbb2855a524b06bbbb45607a3c2d415420e95cd93480516a263""}"
account_rdx16y7ytj4s67ms7yelkxesh5jq2ydgm7fedzecgdt3ym7qklhx4gu335,yes,27314.23181,"{""curve"":""secp256k1"",""publicKey"":""0240a9235e2461f98ef255d6b5b0e88d58956478c233a7a65d2610295ccb33b312"",""signature"":""00511586bcf78384f517c975407c9e1ef34a607ad3253df7ee58d799017655d6087fa530a1d9a82ec2aa66def8bb27ac3d866015904ed1c96b39d2053dd5c6592b""}"
account_rdx16y7x05r7kyuqvpzg602ph0vd360rg0cywhm8au9y6sgsgguvlgrss9,yes,3003.850638,"{""curve"":""secp256k1"",""publicKey"":""03a2958ffa70d93691da7aed790dffaa7cf203a96959e9f7f6d0355c905b5de9a5"",""signature"":""0164aab5ae19e2d392baf659885032c87ef4c7de8e5230bcaa4b3c2182826268f07243da2cb29c659f64cea7234f66df9395aec304339e9abbc4a44c293a87cd51""}"
account_rdx16y7p9ajlfw2qu4jf649z26rrvqv826ltyvyctcqp756kmf4fsyh0wk,yes,26333.34765,"{""curve"":""secp256k1"",""publicKey"":""03895ee7a464505fc81f1d7ff5d4b8aa46b63d1b9b7701bfebbce2399c30828d72"",""signature"":""012c048a955b7e6cb637c15ff9c077a1497413af6e9d3f0cf5bf465eb9ca89a40878a34e06c69cd1c54dd2f2573000d1dff274a0e316df6637d0a73f66516839ac""}"
account_rdx16y7eszcahhe85cyxa5l5nfce2awpup6e6ypraw4csmqmj76wm4p98l,yes,0,"{""curve"":""secp256k1"",""publicKey"":""0358ac69fec5f2f60dcc05cdfc6ba4e0f9e62e1e5801fe7d34a8cfa6afb56680b7"",""signature"":""0046ca2eadcc7a614e0d0f998e87a7b70ff85ad2eb2ce8f7e4e5c0223cb50176777144e6264d1c23ec9e21a35c68696a150340057dcb8d53aef755dabee5a970c0""}"
account_rdx16y6spuy7pvxj3v9ruezge6dvnvjkjja70wmv8fa4c73n4csl9p3pr5,yes,222559.9258,"{""curve"":""secp256k1"",""publicKey"":""0338cbc5862f126b03218959af2b605c14ad4243ce63129d3d2f978e2ecaebdf94"",""signature"":""00a5be5bb0ec565ccb84cd548f59817d053c568176b88fbc1694704491368d81a97934955d3f7f5981252f8c1ceb235ff01b5d70bdad227f586e87db6a79b35ef3""}"
account_rdx16y69zymkhhyv2fvv2pzvm6qsdg7q4vt2vse2lu0rx9xz9k50awqjta,yes,9.143339372,"{""curve"":""secp256k1"",""publicKey"":""020978a333c070e34034e36b50b769b69c3ac9417aa4791d2e63aef96bf40baefe"",""signature"":""01e2aef2f86e8090a07f4c49cbcba57d19efd8af28a20f013cdfc958c8dbef290a335df3102fa0cabc1ec99f41e6e4ac20c0c16a0848d85700f19f122d7f407308""}"
account_rdx16y67jfg7h6psa9es7kkpx7ad2hmly4ly2eq2zvge3jcpc2fvk3x807,no,2.27735057,"{""curve"":""secp256k1"",""publicKey"":""02006e7444a125d37fa0e44b15f1703fc21b7b42e823fad03a970252bceb8fc310"",""signature"":""0115e755cecb8c83349ac8cebe076ce0596766b5954ddec12060cc33e368348dcc52261b6882bd4d5a8dea897c7cc80fbf2fabbdb5b369ddb183c843cb9b93c33f""}"
account_rdx16y5xs33nlz78y67xr4g4uk7rhpq63mcyclz9dhx6e45anwamufn6z8,no,0.602,"{""curve"":""secp256k1"",""publicKey"":""02d58cd202177fb68fd4e071d546520a00a3c9300db323d1d79e0990d09cd3f778"",""signature"":""016d052d3ec75600d42cd5ed0f0f39ce0e4bb3dff31704c79ddd122e77ba9c04de16f902185096b1e319171c1b55ca20401b8fe94357198823dd164f5d3fecdc4e""}"
account_rdx16y5n4sn6jaula5wmlyqjmlvlltenxpwpgqayvxajg30t3nz8l26j2g,yes,92645.82942,"{""curve"":""secp256k1"",""publicKey"":""025775d34aff8c15331dfafa4cb85b429bec83774a16f2364259179b9096cf8f04"",""signature"":""01eb5107991ce281ea02ef1d06f3b5643ab50d8032531f9e550480a12a94b27bfc5024457e5f8cc0f00f91c3acc437e25c1be0d9ee60de48d4c84602ae05271ffb""}"
account_rdx16y5aujpfk236ed0gpnme3k02vgyxwx5tx9wym8hdhunjkeqsl4a3va,yes,123451.6862,"{""curve"":""secp256k1"",""publicKey"":""03cba29067c157f07f5be381c5e4fbb03111b2fa29c331bffeb41ba412f2064fd6"",""signature"":""01371e3dd141fd893a61b93cd9b6dc55321eb6878bf81278f1659ef3cf32b04a1b0e982c5aac299b63318fdea4bc36ae73cddd81404dde2747ab4c6251de1a5ef8""}"
account_rdx16y55fahphgks7m2jw4tzucplcmu63hswt35cpf0u7sw4ek7rajks0j,yes,3870078.518,"{""curve"":""secp256k1"",""publicKey"":""033a57f1e85d0877f793c883de30f9303a66266b1fd9f8b8565e80e410f80415a0"",""signature"":""01da73b26e1507838e7a2285db02e2a80a20a36d527bc1623e277d3765bce3196c3cd9f5c3851f44dbb83e56b8615301afbb2de0c970201b662f9ac37616cbfbb6""}"
account_rdx16y4u6pd4tmxdmqcwvm3ckvf7lyqp2zq2u5eyctq4hyy9u6npuh8ph3,yes,0.06905776635,"{""curve"":""secp256k1"",""publicKey"":""03cb871133322e89948ad00fd9d22c83de1852b946d637d43d83ddeedbd0de6fc7"",""signature"":""01e6cad71d2644817006f59f25b4d5ed7a21a782b6dbf85e11c1607da964702f8e1d6c1d4381beb2ad2165415b7404a34a541e51364fc10641156d24eb41f20cbd""}"
account_rdx16y4qdw94ejgynttth24ndwpj2chzhl88xkevkflnk7dt03z7yh8pts,yes,0,"{""curve"":""secp256k1"",""publicKey"":""03e24718200e83ef38f3c4742d66898c8cd87b72df489bded2935efac96bfecee1"",""signature"":""018b649b4e44cd020e70dbb46bfd5d76fb7770534ad8736857b233e9d51790c2ce39792955b91087c58f801c77ad144f262af95202df4c011ed2936ba318fc9596""}"
account_rdx16y4m02qw6ee0hq4rmjt6kmv85grw0ckxkhnr5x3utsgk8fvvmv8gak,no,0.6338911861,"{""curve"":""secp256k1"",""publicKey"":""03dd5de581c8412edd7317234c487f82d8a408615bfde399a7c014290e7ac9b5c0"",""signature"":""019c0eb1d07d4f77e946ea568da1cda238baa331ecc582874b060d662c27ca595e156dfa842b29d4873d55a101ed48ed12864025d73664fa9926fe9578488be6e3""}"
account_rdx16y4jfcu7ncfycf3hx2qe52g3zfguvjzm2rn5c0ntf0m7zpfaych2fr,yes,78.29591297,"{""curve"":""secp256k1"",""publicKey"":""02d00cf391faf324d5817411be6048e8c651723037b7e79b9c269a8bd437f3c8d1"",""signature"":""010a65641295716778790b2e0e31c76ab7449666a836ed55a457e57bf61aa25d381a263439207fdac6bb9f81e96f40974eda01cb9e951cf7b51bdef00056644233""}"
